pair,price,amount,type,timestamp,entry_price,entry_time,status,exit_price,exit_time,pnl,symbol
USDCUSDT,0.999,1.0,buy,2025-05-15 22:12:16,0.999,2025-05-14 16:15:00,open,,,,USDCUSDT
USDCUSDT,0.999,1.0,buy,2025-05-15 22:12:16,0.999,2025-05-14 16:15:00,closed,0.9993,2025-05-14 19:40:00,0.00029999999999996696,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-15 22:12:16,0.9992,2025-05-15 01:05:00,open,,,,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-15 22:12:16,0.9992,2025-05-15 01:05:00,closed,0.9993,2025-05-15 01:35:00,9.999999999998899e-05,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 02:00:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 02:00:00,closed,0.9993,2025-05-15 02:15:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 02:20:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 02:20:00,closed,0.9993,2025-05-15 04:40:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 04:50:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 04:50:00,closed,0.9993,2025-05-15 05:05:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 05:50:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-15 22:12:16,0.9991,2025-05-15 05:50:00,closed,0.9994,2025-05-15 07:15:00,0.00029999999999996696,USDCUSDT
DOGEUSDT,0.228887,1.0,buy,2025-05-15 22:12:16,0.228887,2025-05-14 17:20:00,open,,,,DOGEUSDT
DOGEUSDT,0.228887,1.0,buy,2025-05-15 22:12:16,0.228887,2025-05-14 17:20:00,closed,0.233208,2025-05-14 18:25:00,0.0043209999999999915,DOGEUSDT
DOGEUSDT,0.231579,1.0,buy,2025-05-15 22:12:17,0.231579,2025-05-14 21:10:00,open,,,,DOGEUSDT
DOGEUSDT,0.231579,1.0,buy,2025-05-15 22:12:17,0.231579,2025-05-14 21:10:00,closed,0.234076,2025-05-15 00:10:00,0.0024969999999999992,DOGEUSDT
DOGEUSDT,0.233047,1.0,buy,2025-05-15 22:12:17,0.233047,2025-05-15 01:25:00,open,,,,DOGEUSDT
DOGEUSDT,0.233047,1.0,buy,2025-05-15 22:12:17,0.233047,2025-05-15 01:25:00,closed,0.234073,2025-05-15 03:00:00,0.0010259999999999991,DOGEUSDT
DOGEUSDT,0.231873,1.0,buy,2025-05-15 22:12:17,0.231873,2025-05-15 05:25:00,open,,,,DOGEUSDT
DOGEUSDT,0.231873,1.0,buy,2025-05-15 22:12:17,0.231873,2025-05-15 05:25:00,closed,0.227313,2025-05-15 08:40:00,-0.0045600000000000085,DOGEUSDT
DOGEUSDT,0.223909,1.0,buy,2025-05-15 22:12:17,0.223909,2025-05-15 10:05:00,open,,,,DOGEUSDT
DOGEUSDT,0.223909,1.0,buy,2025-05-15 22:12:17,0.223909,2025-05-15 10:05:00,closed,0.226583,2025-05-15 11:40:00,0.0026740000000000097,DOGEUSDT
ADAUSDT,0.7952,1.0,buy,2025-05-15 22:12:17,0.7952,2025-05-14 17:10:00,open,,,,ADAUSDT
ADAUSDT,0.7952,1.0,buy,2025-05-15 22:12:17,0.7952,2025-05-14 17:10:00,closed,0.8044,2025-05-15 00:10:00,0.009199999999999986,ADAUSDT
ADAUSDT,0.7994,1.0,buy,2025-05-15 22:12:17,0.7994,2025-05-15 01:25:00,open,,,,ADAUSDT
ADAUSDT,0.7994,1.0,buy,2025-05-15 22:12:17,0.7994,2025-05-15 01:25:00,closed,0.783,2025-05-15 08:50:00,-0.01639999999999997,ADAUSDT
ADAUSDT,0.7659,1.0,buy,2025-05-15 22:12:17,0.7659,2025-05-15 09:40:00,open,,,,ADAUSDT
ADAUSDT,0.7659,1.0,buy,2025-05-15 22:12:17,0.7659,2025-05-15 09:40:00,closed,0.7724,2025-05-15 11:55:00,0.00649999999999995,ADAUSDT
TRXUSDT,0.275567,1.0,buy,2025-05-15 22:12:17,0.275567,2025-05-14 23:10:00,open,,,,TRXUSDT
TRXUSDT,0.275567,1.0,buy,2025-05-15 22:12:17,0.275567,2025-05-14 23:10:00,closed,0.27427,2025-05-15 02:45:00,-0.0012969999999999926,TRXUSDT
TRXUSDT,0.272476,1.0,buy,2025-05-15 22:12:17,0.272476,2025-05-15 04:15:00,open,,,,TRXUSDT
TRXUSDT,0.272476,1.0,buy,2025-05-15 22:12:17,0.272476,2025-05-15 04:15:00,closed,0.27377,2025-05-15 05:40:00,0.0012940000000000174,TRXUSDT
TRXUSDT,0.271456,1.0,buy,2025-05-15 22:12:17,0.271456,2025-05-15 06:30:00,open,,,,TRXUSDT
TRXUSDT,0.271456,1.0,buy,2025-05-15 22:12:17,0.271456,2025-05-15 06:30:00,closed,0.2708,2025-05-15 08:30:00,-0.0006559999999999899,TRXUSDT
TRXUSDT,0.26921,1.0,buy,2025-05-15 22:12:17,0.26921,2025-05-15 09:30:00,open,,,,TRXUSDT
TRXUSDT,0.26921,1.0,buy,2025-05-15 22:12:17,0.26921,2025-05-15 09:30:00,closed,0.269211,2025-05-15 11:20:00,9.999999999732445e-07,TRXUSDT
SUIUSDT,3.8688,1.0,buy,2025-05-15 22:12:17,3.8688,2025-05-14 16:45:00,open,,,,SUIUSDT
SUIUSDT,3.8688,1.0,buy,2025-05-15 22:12:17,3.8688,2025-05-14 16:45:00,closed,3.9172,2025-05-14 17:30:00,0.0484,SUIUSDT
SUIUSDT,3.9033,1.0,buy,2025-05-15 22:12:17,3.9033,2025-05-14 22:45:00,open,,,,SUIUSDT
SUIUSDT,3.9033,1.0,buy,2025-05-15 22:12:17,3.9033,2025-05-14 22:45:00,closed,3.9437,2025-05-15 00:05:00,0.04039999999999999,SUIUSDT
SUIUSDT,3.904,1.0,buy,2025-05-15 22:12:17,3.904,2025-05-15 01:20:00,open,,,,SUIUSDT
SUIUSDT,3.904,1.0,buy,2025-05-15 22:12:17,3.904,2025-05-15 01:20:00,closed,3.8848,2025-05-15 03:00:00,-0.019200000000000106,SUIUSDT
SUIUSDT,3.8641,1.0,buy,2025-05-15 22:12:18,3.8641,2025-05-15 03:45:00,open,,,,SUIUSDT
SUIUSDT,3.8641,1.0,buy,2025-05-15 22:12:18,3.8641,2025-05-15 03:45:00,closed,3.765,2025-05-15 08:40:00,-0.09909999999999997,SUIUSDT
SUIUSDT,3.7104,1.0,buy,2025-05-15 22:12:18,3.7104,2025-05-15 09:45:00,open,,,,SUIUSDT
BTCUSDT,101847.51,1.0,buy,2025-05-16 17:59:29,101847.51,2025-05-15 09:50:00,open,,,,BTCUSDT
BTCUSDT,101847.51,1.0,buy,2025-05-16 17:59:29,101847.51,2025-05-15 09:50:00,closed,102253.87,2025-05-15 11:20:00,406.3600000000006,BTCUSDT
BTCUSDT,102221.2,1.0,buy,2025-05-16 17:59:29,102221.2,2025-05-15 11:35:00,open,,,,BTCUSDT
BTCUSDT,102221.2,1.0,buy,2025-05-16 17:59:29,102221.2,2025-05-15 11:35:00,closed,102735.25,2025-05-15 12:30:00,514.0500000000029,BTCUSDT
BTCUSDT,102494.03,1.0,buy,2025-05-16 17:59:29,102494.03,2025-05-15 12:55:00,open,,,,BTCUSDT
BTCUSDT,102494.03,1.0,buy,2025-05-16 17:59:29,102494.03,2025-05-15 12:55:00,closed,102989.72,2025-05-15 15:40:00,495.6900000000023,BTCUSDT
BTCUSDT,103539.65,1.0,buy,2025-05-16 17:59:29,103539.65,2025-05-15 18:20:00,open,,,,BTCUSDT
BTCUSDT,103539.65,1.0,buy,2025-05-16 17:59:29,103539.65,2025-05-15 18:20:00,closed,103900.03,2025-05-15 22:15:00,360.38000000000466,BTCUSDT
BTCUSDT,103760.01,1.0,buy,2025-05-16 17:59:29,103760.01,2025-05-15 22:20:00,open,,,,BTCUSDT
BTCUSDT,103760.01,1.0,buy,2025-05-16 17:59:29,103760.01,2025-05-15 22:20:00,closed,104291.7,2025-05-16 02:00:00,531.6900000000023,BTCUSDT
BTCUSDT,104162.58,1.0,buy,2025-05-16 17:59:29,104162.58,2025-05-16 02:05:00,open,,,,BTCUSDT
ETHUSDT,2540.08,1.0,buy,2025-05-16 17:59:29,2540.08,2025-05-15 13:35:00,open,,,,ETHUSDT
ETHUSDT,2540.08,1.0,buy,2025-05-16 17:59:29,2540.08,2025-05-15 13:35:00,closed,2599.1,2025-05-15 16:55:00,59.01999999999998,ETHUSDT
ETHUSDT,2542.58,1.0,buy,2025-05-16 17:59:29,2542.58,2025-05-15 18:20:00,open,,,,ETHUSDT
ETHUSDT,2542.58,1.0,buy,2025-05-16 17:59:29,2542.58,2025-05-15 18:20:00,closed,2550.79,2025-05-15 22:05:00,8.210000000000036,ETHUSDT
ETHUSDT,2518.38,1.0,buy,2025-05-16 17:59:29,2518.38,2025-05-15 23:15:00,open,,,,ETHUSDT
ETHUSDT,2518.38,1.0,buy,2025-05-16 17:59:29,2518.38,2025-05-15 23:15:00,closed,2581.77,2025-05-16 02:00:00,63.38999999999987,ETHUSDT
XRPUSDT,2.4633,1.0,buy,2025-05-16 17:59:30,2.4633,2025-05-15 10:10:00,open,,,,XRPUSDT
XRPUSDT,2.4633,1.0,buy,2025-05-16 17:59:30,2.4633,2025-05-15 10:10:00,closed,2.4573,2025-05-15 16:05:00,-0.005999999999999783,XRPUSDT
XRPUSDT,2.4658,1.0,buy,2025-05-16 17:59:30,2.4658,2025-05-15 16:35:00,open,,,,XRPUSDT
XRPUSDT,2.4658,1.0,buy,2025-05-16 17:59:30,2.4658,2025-05-15 16:35:00,closed,2.4993,2025-05-15 17:45:00,0.03349999999999964,XRPUSDT
XRPUSDT,2.4655,1.0,buy,2025-05-16 17:59:30,2.4655,2025-05-15 18:30:00,open,,,,XRPUSDT
XRPUSDT,2.4655,1.0,buy,2025-05-16 17:59:30,2.4655,2025-05-15 18:30:00,closed,2.4273,2025-05-15 22:30:00,-0.038200000000000234,XRPUSDT
XRPUSDT,2.3857,1.0,buy,2025-05-16 17:59:30,2.3857,2025-05-15 22:50:00,open,,,,XRPUSDT
XRPUSDT,2.3857,1.0,buy,2025-05-16 17:59:30,2.3857,2025-05-15 22:50:00,closed,2.4234,2025-05-16 05:50:00,0.03770000000000007,XRPUSDT
XRPUSDT,2.4288,1.0,buy,2025-05-16 17:59:30,2.4288,2025-05-16 06:15:00,open,,,,XRPUSDT
BNBUSDT,651.14,1.0,buy,2025-05-16 17:59:30,651.14,2025-05-15 13:35:00,open,,,,BNBUSDT
BNBUSDT,651.14,1.0,buy,2025-05-16 17:59:30,651.14,2025-05-15 13:35:00,closed,653.32,2025-05-15 15:45:00,2.1800000000000637,BNBUSDT
BNBUSDT,654.09,1.0,buy,2025-05-16 17:59:30,654.09,2025-05-15 18:30:00,open,,,,BNBUSDT
BNBUSDT,654.09,1.0,buy,2025-05-16 17:59:30,654.09,2025-05-15 18:30:00,closed,653.94,2025-05-15 22:30:00,-0.14999999999997726,BNBUSDT
BNBUSDT,649.69,1.0,buy,2025-05-16 17:59:30,649.69,2025-05-15 23:00:00,open,,,,BNBUSDT
BNBUSDT,649.69,1.0,buy,2025-05-16 17:59:30,649.69,2025-05-15 23:00:00,closed,651.65,2025-05-16 00:25:00,1.9599999999999227,BNBUSDT
BNBUSDT,647.6,1.0,buy,2025-05-16 17:59:30,647.6,2025-05-16 01:20:00,open,,,,BNBUSDT
BNBUSDT,647.6,1.0,buy,2025-05-16 17:59:30,647.6,2025-05-16 01:20:00,closed,655.99,2025-05-16 02:25:00,8.389999999999986,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-16 17:59:30,655.3,2025-05-16 04:40:00,open,,,,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-16 17:59:30,655.3,2025-05-16 04:40:00,closed,658.47,2025-05-16 05:50:00,3.1700000000000728,BNBUSDT
SOLUSDT,169.76,1.0,buy,2025-05-16 17:59:30,169.76,2025-05-15 10:10:00,open,,,,SOLUSDT
SOLUSDT,169.76,1.0,buy,2025-05-16 17:59:30,169.76,2025-05-15 10:10:00,closed,170.67,2025-05-15 11:50:00,0.9099999999999966,SOLUSDT
SOLUSDT,171.01,1.0,buy,2025-05-16 17:59:30,171.01,2025-05-15 12:15:00,open,,,,SOLUSDT
SOLUSDT,171.01,1.0,buy,2025-05-16 17:59:30,171.01,2025-05-15 12:15:00,closed,171.83,2025-05-15 16:10:00,0.8200000000000216,SOLUSDT
SOLUSDT,172.09,1.0,buy,2025-05-16 17:59:30,172.09,2025-05-15 16:35:00,open,,,,SOLUSDT
SOLUSDT,172.09,1.0,buy,2025-05-16 17:59:30,172.09,2025-05-15 16:35:00,closed,169.99,2025-05-15 22:40:00,-2.0999999999999943,SOLUSDT
SOLUSDT,167.25,1.0,buy,2025-05-16 17:59:30,167.25,2025-05-15 23:15:00,open,,,,SOLUSDT
SOLUSDT,167.25,1.0,buy,2025-05-16 17:59:30,167.25,2025-05-15 23:15:00,closed,173.2,2025-05-16 02:25:00,5.949999999999989,SOLUSDT
SOLUSDT,172.45,1.0,buy,2025-05-16 17:59:30,172.45,2025-05-16 02:40:00,open,,,,SOLUSDT
SOLUSDT,172.45,1.0,buy,2025-05-16 17:59:30,172.45,2025-05-16 02:40:00,closed,172.97,2025-05-16 05:50:00,0.5200000000000102,SOLUSDT
SOLUSDT,173.02,1.0,buy,2025-05-16 17:59:30,173.02,2025-05-16 06:30:00,open,,,,SOLUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:31,0.9992,2025-05-15 14:20:00,open,,,,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:31,0.9992,2025-05-15 14:20:00,closed,0.9994,2025-05-15 15:45:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-16 17:59:31,0.9991,2025-05-15 18:45:00,open,,,,USDCUSDT
USDCUSDT,0.9991,1.0,buy,2025-05-16 17:59:31,0.9991,2025-05-15 18:45:00,closed,0.9993,2025-05-15 23:30:00,0.00019999999999997797,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:31,0.9992,2025-05-16 03:20:00,open,,,,USDCUSDT
USDCUSDT,0.9992,1.0,buy,2025-05-16 17:59:31,0.9992,2025-05-16 03:20:00,closed,0.9992,2025-05-16 07:30:00,0.0,USDCUSDT
DOGEUSDT,0.224069,1.0,buy,2025-05-16 17:59:31,0.224069,2025-05-15 10:10:00,open,,,,DOGEUSDT
DOGEUSDT,0.224069,1.0,buy,2025-05-16 17:59:31,0.224069,2025-05-15 10:10:00,closed,0.226688,2025-05-15 11:55:00,0.00261900000000001,DOGEUSDT
DOGEUSDT,0.226266,1.0,buy,2025-05-16 17:59:31,0.226266,2025-05-15 12:25:00,open,,,,DOGEUSDT
DOGEUSDT,0.226266,1.0,buy,2025-05-16 17:59:31,0.226266,2025-05-15 12:25:00,closed,0.223458,2025-05-15 16:05:00,-0.002808000000000005,DOGEUSDT
DOGEUSDT,0.224445,1.0,buy,2025-05-16 17:59:31,0.224445,2025-05-15 16:35:00,open,,,,DOGEUSDT
DOGEUSDT,0.224445,1.0,buy,2025-05-16 17:59:31,0.224445,2025-05-15 16:35:00,closed,0.222159,2025-05-15 22:40:00,-0.0022860000000000102,DOGEUSDT
DOGEUSDT,0.214467,1.0,buy,2025-05-16 17:59:31,0.214467,2025-05-15 23:15:00,open,,,,DOGEUSDT
DOGEUSDT,0.214467,1.0,buy,2025-05-16 17:59:31,0.214467,2025-05-15 23:15:00,closed,0.220305,2025-05-16 00:25:00,0.00583800000000001,DOGEUSDT
DOGEUSDT,0.221454,1.0,buy,2025-05-16 17:59:31,0.221454,2025-05-16 00:45:00,open,,,,DOGEUSDT
DOGEUSDT,0.221454,1.0,buy,2025-05-16 17:59:31,0.221454,2025-05-16 00:45:00,closed,0.225605,2025-05-16 02:25:00,0.004150999999999988,DOGEUSDT
DOGEUSDT,0.224576,1.0,buy,2025-05-16 17:59:31,0.224576,2025-05-16 02:40:00,open,,,,DOGEUSDT
DOGEUSDT,0.224576,1.0,buy,2025-05-16 17:59:31,0.224576,2025-05-16 02:40:00,closed,0.226745,2025-05-16 05:50:00,0.0021690000000000043,DOGEUSDT
DOGEUSDT,0.226495,1.0,buy,2025-05-16 17:59:31,0.226495,2025-05-16 06:00:00,open,,,,DOGEUSDT
ADAUSDT,0.7648,1.0,buy,2025-05-16 17:59:31,0.7648,2025-05-15 10:10:00,open,,,,ADAUSDT
ADAUSDT,0.7648,1.0,buy,2025-05-16 17:59:31,0.7648,2025-05-15 10:10:00,closed,0.7726,2025-05-15 16:15:00,0.007799999999999918,ADAUSDT
ADAUSDT,0.7861,1.0,buy,2025-05-16 17:59:31,0.7861,2025-05-15 17:00:00,open,,,,ADAUSDT
ADAUSDT,0.7861,1.0,buy,2025-05-16 17:59:31,0.7861,2025-05-15 17:00:00,closed,0.7903,2025-05-15 17:45:00,0.0041999999999999815,ADAUSDT
ADAUSDT,0.7763,1.0,buy,2025-05-16 17:59:31,0.7763,2025-05-15 18:30:00,open,,,,ADAUSDT
ADAUSDT,0.7763,1.0,buy,2025-05-16 17:59:31,0.7763,2025-05-15 18:30:00,closed,0.7692,2025-05-15 22:40:00,-0.007099999999999995,ADAUSDT
ADAUSDT,0.7494,1.0,buy,2025-05-16 17:59:31,0.7494,2025-05-15 23:15:00,open,,,,ADAUSDT
ADAUSDT,0.7494,1.0,buy,2025-05-16 17:59:31,0.7494,2025-05-15 23:15:00,closed,0.7795,2025-05-16 02:25:00,0.030100000000000016,ADAUSDT
ADAUSDT,0.7772,1.0,buy,2025-05-16 17:59:32,0.7772,2025-05-16 02:40:00,open,,,,ADAUSDT
ADAUSDT,0.7772,1.0,buy,2025-05-16 17:59:32,0.7772,2025-05-16 02:40:00,closed,0.7835,2025-05-16 06:05:00,0.006299999999999972,ADAUSDT
ADAUSDT,0.7825,1.0,buy,2025-05-16 17:59:32,0.7825,2025-05-16 06:50:00,open,,,,ADAUSDT
TRXUSDT,0.267904,1.0,buy,2025-05-16 17:59:32,0.267904,2025-05-15 10:10:00,open,,,,TRXUSDT
TRXUSDT,0.267904,1.0,buy,2025-05-16 17:59:32,0.267904,2025-05-15 10:10:00,closed,0.269441,2025-05-15 11:55:00,0.0015370000000000106,TRXUSDT
TRXUSDT,0.26946,1.0,buy,2025-05-16 17:59:32,0.26946,2025-05-15 12:15:00,open,,,,TRXUSDT
TRXUSDT,0.26946,1.0,buy,2025-05-16 17:59:32,0.26946,2025-05-15 12:15:00,closed,0.273431,2025-05-15 15:20:00,0.003971000000000002,TRXUSDT
TRXUSDT,0.27447,1.0,buy,2025-05-16 17:59:32,0.27447,2025-05-15 16:25:00,open,,,,TRXUSDT
TRXUSDT,0.27447,1.0,buy,2025-05-16 17:59:32,0.27447,2025-05-15 16:25:00,closed,0.276093,2025-05-15 16:55:00,0.0016229999999999856,TRXUSDT
TRXUSDT,0.27542,1.0,buy,2025-05-16 17:59:32,0.27542,2025-05-15 17:10:00,open,,,,TRXUSDT
TRXUSDT,0.27542,1.0,buy,2025-05-16 17:59:32,0.27542,2025-05-15 17:10:00,closed,0.27579,2025-05-15 17:20:00,0.00036999999999998145,TRXUSDT
TRXUSDT,0.275665,1.0,buy,2025-05-16 17:59:32,0.275665,2025-05-15 17:35:00,open,,,,TRXUSDT
TRXUSDT,0.275665,1.0,buy,2025-05-16 17:59:32,0.275665,2025-05-15 17:35:00,closed,0.276109,2025-05-16 03:45:00,0.00044399999999999995,TRXUSDT
TRXUSDT,0.276595,1.0,buy,2025-05-16 17:59:32,0.276595,2025-05-16 04:15:00,open,,,,TRXUSDT
SUIUSDT,3.7123,1.0,buy,2025-05-16 17:59:32,3.7123,2025-05-15 10:10:00,open,,,,SUIUSDT
SUIUSDT,3.7123,1.0,buy,2025-05-16 17:59:32,3.7123,2025-05-15 10:10:00,closed,3.7806,2025-05-15 16:05:00,0.06830000000000025,SUIUSDT
SUIUSDT,3.7822,1.0,buy,2025-05-16 17:59:32,3.7822,2025-05-15 16:30:00,open,,,,SUIUSDT
SUIUSDT,3.7822,1.0,buy,2025-05-16 17:59:32,3.7822,2025-05-15 16:30:00,closed,3.913,2025-05-15 18:00:00,0.1307999999999998,SUIUSDT
SUIUSDT,3.8401,1.0,buy,2025-05-16 17:59:32,3.8401,2025-05-15 18:50:00,open,,,,SUIUSDT
SUIUSDT,3.8401,1.0,buy,2025-05-16 17:59:32,3.8401,2025-05-15 18:50:00,closed,3.8883,2025-05-15 22:30:00,0.04820000000000002,SUIUSDT
SUIUSDT,3.7924,1.0,buy,2025-05-16 17:59:32,3.7924,2025-05-15 23:15:00,open,,,,SUIUSDT
SUIUSDT,3.7924,1.0,buy,2025-05-16 17:59:32,3.7924,2025-05-15 23:15:00,closed,3.9262,2025-05-16 02:25:00,0.13379999999999992,SUIUSDT
SUIUSDT,3.9282,1.0,buy,2025-05-16 17:59:32,3.9282,2025-05-16 02:35:00,open,,,,SUIUSDT
BTCUSDT,101847.51,1.0,buy,2025-05-16 17:59:53,101847.51,2025-05-15 09:50:00,open,,,,BTCUSDT
BTCUSDT,101847.51,1.0,buy,2025-05-16 17:59:53,101847.51,2025-05-15 09:50:00,closed,102253.87,2025-05-15 11:20:00,406.3600000000006,BTCUSDT
BTCUSDT,102221.2,1.0,buy,2025-05-16 17:59:53,102221.2,2025-05-15 11:35:00,open,,,,BTCUSDT
BTCUSDT,102221.2,1.0,buy,2025-05-16 17:59:53,102221.2,2025-05-15 11:35:00,closed,102735.25,2025-05-15 12:30:00,514.0500000000029,BTCUSDT
BTCUSDT,102494.03,1.0,buy,2025-05-16 17:59:53,102494.03,2025-05-15 12:55:00,open,,,,BTCUSDT
BTCUSDT,102494.03,1.0,buy,2025-05-16 17:59:53,102494.03,2025-05-15 12:55:00,closed,102989.72,2025-05-15 15:40:00,495.6900000000023,BTCUSDT
BTCUSDT,103539.65,1.0,buy,2025-05-16 17:59:53,103539.65,2025-05-15 18:20:00,open,,,,BTCUSDT
BTCUSDT,103539.65,1.0,buy,2025-05-16 17:59:53,103539.65,2025-05-15 18:20:00,closed,103900.03,2025-05-15 22:15:00,360.38000000000466,BTCUSDT
BTCUSDT,103760.01,1.0,buy,2025-05-16 17:59:53,103760.01,2025-05-15 22:20:00,open,,,,BTCUSDT
BTCUSDT,103760.01,1.0,buy,2025-05-16 17:59:53,103760.01,2025-05-15 22:20:00,closed,104291.7,2025-05-16 02:00:00,531.6900000000023,BTCUSDT
BTCUSDT,104162.58,1.0,buy,2025-05-16 17:59:53,104162.58,2025-05-16 02:05:00,open,,,,BTCUSDT
ETHUSDT,2540.08,1.0,buy,2025-05-16 17:59:53,2540.08,2025-05-15 13:35:00,open,,,,ETHUSDT
ETHUSDT,2540.08,1.0,buy,2025-05-16 17:59:53,2540.08,2025-05-15 13:35:00,closed,2599.1,2025-05-15 16:55:00,59.01999999999998,ETHUSDT
ETHUSDT,2542.58,1.0,buy,2025-05-16 17:59:53,2542.58,2025-05-15 18:20:00,open,,,,ETHUSDT
ETHUSDT,2542.58,1.0,buy,2025-05-16 17:59:53,2542.58,2025-05-15 18:20:00,closed,2550.79,2025-05-15 22:05:00,8.210000000000036,ETHUSDT
ETHUSDT,2518.38,1.0,buy,2025-05-16 17:59:53,2518.38,2025-05-15 23:15:00,open,,,,ETHUSDT
ETHUSDT,2518.38,1.0,buy,2025-05-16 17:59:53,2518.38,2025-05-15 23:15:00,closed,2581.77,2025-05-16 02:00:00,63.38999999999987,ETHUSDT
XRPUSDT,2.4633,1.0,buy,2025-05-16 17:59:54,2.4633,2025-05-15 10:10:00,open,,,,XRPUSDT
XRPUSDT,2.4633,1.0,buy,2025-05-16 17:59:54,2.4633,2025-05-15 10:10:00,closed,2.4573,2025-05-15 16:05:00,-0.005999999999999783,XRPUSDT
XRPUSDT,2.4658,1.0,buy,2025-05-16 17:59:54,2.4658,2025-05-15 16:35:00,open,,,,XRPUSDT
XRPUSDT,2.4658,1.0,buy,2025-05-16 17:59:54,2.4658,2025-05-15 16:35:00,closed,2.4993,2025-05-15 17:45:00,0.03349999999999964,XRPUSDT
XRPUSDT,2.4655,1.0,buy,2025-05-16 17:59:54,2.4655,2025-05-15 18:30:00,open,,,,XRPUSDT
XRPUSDT,2.4655,1.0,buy,2025-05-16 17:59:54,2.4655,2025-05-15 18:30:00,closed,2.4273,2025-05-15 22:30:00,-0.038200000000000234,XRPUSDT
XRPUSDT,2.3857,1.0,buy,2025-05-16 17:59:54,2.3857,2025-05-15 22:50:00,open,,,,XRPUSDT
XRPUSDT,2.3857,1.0,buy,2025-05-16 17:59:54,2.3857,2025-05-15 22:50:00,closed,2.4234,2025-05-16 05:50:00,0.03770000000000007,XRPUSDT
XRPUSDT,2.4288,1.0,buy,2025-05-16 17:59:54,2.4288,2025-05-16 06:15:00,open,,,,XRPUSDT
BNBUSDT,651.14,1.0,buy,2025-05-16 17:59:54,651.14,2025-05-15 13:35:00,open,,,,BNBUSDT
BNBUSDT,651.14,1.0,buy,2025-05-16 17:59:54,651.14,2025-05-15 13:35:00,closed,653.32,2025-05-15 15:45:00,2.1800000000000637,BNBUSDT
BNBUSDT,654.09,1.0,buy,2025-05-16 17:59:54,654.09,2025-05-15 18:30:00,open,,,,BNBUSDT
BNBUSDT,654.09,1.0,buy,2025-05-16 17:59:54,654.09,2025-05-15 18:30:00,closed,653.94,2025-05-15 22:30:00,-0.14999999999997726,BNBUSDT
BNBUSDT,649.69,1.0,buy,2025-05-16 17:59:54,649.69,2025-05-15 23:00:00,open,,,,BNBUSDT
BNBUSDT,649.69,1.0,buy,2025-05-16 17:59:54,649.69,2025-05-15 23:00:00,closed,651.65,2025-05-16 00:25:00,1.9599999999999227,BNBUSDT
BNBUSDT,647.6,1.0,buy,2025-05-16 17:59:54,647.6,2025-05-16 01:20:00,open,,,,BNBUSDT
BNBUSDT,647.6,1.0,buy,2025-05-16 17:59:54,647.6,2025-05-16 01:20:00,closed,655.99,2025-05-16 02:25:00,8.389999999999986,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-16 17:59:54,655.3,2025-05-16 04:40:00,open,,,,BNBUSDT
BNBUSDT,655.3,1.0,buy,2025-05-16 17:59:54,655.3,2025-05-16 04:40:00,closed,658.47,2025-05-16 05:50:00,3.1700000000000728,BNBUSDT
SOLUSDT,169.76,1.0,buy,2025-05-16 17:59:54,169.76,2025-05-15 10:10:00,open,,,,SOLUSDT
SOLUSDT,169.76,1.0,buy,2025-05-16 17:59:54,169.76,2025-05-15 10:10:00,closed,170.67,2025-05-15 11:50:00,0.9099999999999966,SOLUSDT
SOLUSDT,171.01,1.0,buy,2025-05-16 17:59:54,171.01,2025-05-15 12:15:00,open,,,,SOLUSDT
SOLUSDT,171.01,1.0,buy,2025-05-16 17:59:54,171.01,2025-05-15 12:15:00,closed,171.83,2025-05-15 16:10:00,0.8200000000000216,SOLUSDT
SOLUSDT,172.09,1.0,buy,2025-05-16 17:59:55,172.09,2025-05-15 16:35:00,open,,,,SOLUSDT
SOLUSDT,172.09,1.0,buy,2025-05-16 17:59:55,172.09,2025-05-15 16:35:00,closed,169.99,2025-05-15 22:40:00,-2.0999999999999943,SOLUSDT
